id,role_rank,job_role,job_role_clean,company,start_date,end_date,is_current,days_to_next_role,days_in_role,gap_days_before,major,graduation_year,gender,final_cluster_id,final_cluster_label,detailed_cluster_id,detailed_cluster_label,has_grad_degree,grad_degree_type,grad_major
27,3,field engineer,field engineer,branch  associates inc,6/1/12,7/17/25,TRUE,,4794,-4794,building construction,2012,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
27,1,superintendent,superintendent,branch builds,,7/17/25,TRUE,,,,building construction,2012,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
28,8,laboratory assistant,laboratory assistant,college of william and mary,6/1/06,8/1/07,FALSE,1188,426,,building construction,2012,female,3,3_StudentPosition,5,5_StudentPosition,TRUE,masters clemson university,historic preservation and conservation
28,7,contracts officer assistant,contracts officer assistant,virginia tech,9/1/09,6/1/12,FALSE,1004,1004,762,building construction,2012,female,9,9_ProjectControQualityControlPreConstruction,28,28_Others,TRUE,masters clemson university,historic preservation and conservation
28,6,materials conservation intern,materials conservation intern,ncptt,6/1/12,8/1/12,FALSE,214,61,0,building construction,2012,female,7,7_OtherIntern,9,9_OtherIntern,TRUE,masters clemson university,historic preservation and conservation
28,5,field engineer,field engineer,virtexco corporation,1/1/13,2/1/14,FALSE,334,396,153,building construction,2012,female,2,2_FieldRoute,2,2_FieldEngineer,TRUE,masters clemson university,historic preservation and conservation
28,4,architect for habs,architect for habs,national park service,12/1/13,8/1/14,FALSE,427,243,-62,building construction,2012,female,20,20_VDC,29,29_VDC,TRUE,masters clemson university,historic preservation and conservation
28,3,internship,internship,whole building systems,2/1/15,8/1/15,FALSE,181,181,184,building construction,2012,female,7,7_OtherIntern,9,9_OtherIntern,TRUE,masters clemson university,historic preservation and conservation
28,2,project manager,project manager,solid renovations,8/1/15,7/17/25,TRUE,1430,3638,0,building construction,2012,female,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,masters clemson university,historic preservation and conservation
28,1,project manager,project manager,college of charleston,7/1/19,7/17/25,TRUE,,2208,-2208,building construction,2012,female,8,8_ProjectManagementRoute,12,12_ProjectManager,TRUE,masters clemson university,historic preservation and conservation
29,7,engineering aide,engineering aide,norfolk naval shipyard,5/1/09,8/1/09,FALSE,365,92,,building construction,2012,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
29,6,engineering aide,engineering aide,norfolk naval shipyard,5/1/10,8/1/10,FALSE,365,92,273,building construction,2012,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
29,5,intern,intern,wm jordan general contractors,5/1/11,8/1/11,FALSE,611,92,273,building construction,2012,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
29,4,assistant project manager,assistant project manager,dustin construction inc,1/1/13,8/1/13,FALSE,304,212,519,building construction,2012,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
29,3,assistant project manager,assistant project manager,boland,11/1/13,1/1/15,FALSE,426,426,92,building construction,2012,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
29,2,projects manager,projects manager,boland,1/1/15,11/1/23,FALSE,3042,3226,0,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
29,1,senior project manager,senior project manager,boland,5/1/23,7/17/25,TRUE,,808,-184,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
30,3,graduate researcher  graduate teaching assistant,graduate researcher  graduate teaching assistant,virginia tech,8/1/15,12/1/16,FALSE,550,488,,building construction,2012,male,3,3_StudentPosition,5,5_StudentPosition,FALSE,,
30,2,civil engineer,civil engineer,bureau of reclamation,2/1/17,12/1/18,FALSE,668,668,62,building construction,2012,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
30,1,civil engineer,civil engineer,us forest service,12/1/18,7/17/25,TRUE,,2420,0,building construction,2012,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
30,4,project engineer,project engineer,howard shockey  sons inc,,7/17/25,TRUE,,,,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
31,1,project engineer,project engineer,the walsh group  walsh construction  archer western,6/1/12,7/17/25,TRUE,,4794,,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
32,1,project engineer,project engineer,harkins builders inc,6/1/12,7/17/25,TRUE,,4794,,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
33,4,survey engineer,survey engineer,kiewit,5/1/14,7/17/25,TRUE,1826,4095,,building construction,2014,male,11,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
33,3,project engineer,project engineer,kiewit,5/1/19,7/17/25,TRUE,458,2269,-2269,building construction,2014,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
33,2,project manager,project manager,kiewit,8/1/20,7/17/25,TRUE,1308,1811,-1811,building construction,2014,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
33,1,project engineer,project engineer,allan myers inc,3/1/24,7/17/25,TRUE,,503,-503,building construction,2014,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
34,1,superintendent,superintendent,the whitingturner contracting company,1/1/13,7/17/25,TRUE,,4580,,building construction,2012,female,2,2_FieldRoute,4,4_Superintendent,FALSE,,
35,7,intern,intern,strittmatter companies,5/1/11,9/1/11,FALSE,397,123,,building construction,2012,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
35,6,project manager,project manager,bognet construction,6/1/12,6/1/15,FALSE,1125,1095,274,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
35,5,project manager,project manager,cushman  wakefield,7/1/15,1/1/16,FALSE,184,184,30,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
35,4,project manager  construction management services,project manager  construction management services,transwestern,1/1/16,1/1/17,FALSE,397,366,0,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
35,3,assistant vice president  construction management services,assistant vice president  construction management services,transwestern,2/1/17,1/1/19,FALSE,699,699,31,building construction,2012,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
35,2,senior vice president  project management,senior vice president  project management,avison young,1/1/19,1/1/22,FALSE,1096,1096,0,building construction,2012,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
35,1,president,president,white and whitney consulting,1/1/22,7/17/25,TRUE,,1293,0,building construction,2012,male,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
36,1,land development manager,land development manager,stanley martin homes,,7/17/25,TRUE,,,,building construction,2012,female,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
36,2,director of project management,director of project management,bs site development,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,23,23_Director,FALSE,,
36,3,project manager,project manager,bs site development,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
36,4,project engineer,project engineer,shirley contracting,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
36,5,project engineer,project engineer,total civil construction,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
36,6,project coordinator,project coordinator,english construction,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
36,7,project coordinator,project coordinator,english construction,,7/17/25,TRUE,,,,building construction,2012,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
36,8,customer service associate,customer service associate,wawa,,7/17/25,TRUE,,,,building construction,2012,female,23,23_Others,28,28_Others,FALSE,,
36,9,director of staffing,director of staffing,american pool,,7/17/25,TRUE,,,,building construction,2012,female,15,15_OtherDirectors,23,23_Director,FALSE,,
36,10,food service associate,food service associate,virginia tech dining services,,7/17/25,TRUE,,,,building construction,2012,female,23,23_Others,28,28_Others,FALSE,,
36,11,intern,intern,kiewit,,7/17/25,TRUE,,,,building construction,2012,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
37,11,field engineer intern,field engineer intern,structural group,5/1/12,8/1/12,FALSE,92,92,,building construction,2012,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
37,9,graduate teaching assistant,graduate teaching assistant,virginia tech,8/1/12,11/1/13,FALSE,273,457,0,building construction,2012,male,3,3_StudentPosition,5,5_StudentPosition,FALSE,,
37,10,project engineer intern,project engineer intern,structural group,5/1/13,8/1/13,FALSE,276,92,-184,building construction,2012,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
37,8,project engineer,project engineer,skanska,2/1/14,7/1/14,FALSE,150,150,184,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
37,7,carpenter,carpenter,nickelmen construction,7/1/14,1/1/15,FALSE,215,184,0,building construction,2012,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
37,6,project engineer,project engineer,webber,2/1/15,5/1/16,FALSE,455,455,31,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
37,5,senior project engineer,senior project engineer,webber,5/1/16,5/1/17,FALSE,365,365,0,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
37,4,project manager,project manager,webber,5/1/17,1/1/18,FALSE,245,245,0,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
37,3,project manager,project manager,allan myers,1/1/18,1/1/19,FALSE,396,365,0,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
37,2,project manager,project manager,cj miller,2/1/19,2/1/22,FALSE,1096,1096,31,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
37,1,project manager,project manager,kokosing,2/1/22,7/17/25,TRUE,,1262,0,building construction,2012,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
38,12,intern,intern,branch  associates inc,12/1/09,1/1/10,FALSE,151,31,,building construction,2012,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
38,11,project engineer intern,project engineer intern,forrester construction company,5/1/10,8/1/10,FALSE,92,92,120,building construction,2012,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
38,10,field engineer coop,field engineer coop,kiewit,8/1/10,1/1/11,FALSE,273,153,0,building construction,2012,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
38,9,field engineer intern,field engineer intern,pierce associates inc,5/1/11,8/1/11,FALSE,366,92,120,building construction,2012,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
38,8,field engineer,field engineer,clark construction,5/1/12,8/1/12,FALSE,365,92,274,building construction,2012,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
38,7,field engineer,field engineer,fluor,5/1/13,8/1/13,FALSE,214,92,273,building construction,2012,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
38,6,engineer,engineer,mbp mcdonough bolyard peck,12/1/13,7/1/14,FALSE,212,212,122,building construction,2012,male,11,11_OtherEngineers,10,10_ProjectEngineer,FALSE,,
38,4,preconstruction executive,preconstruction executive,cbg building company,7/1/14,2/1/20,FALSE,0,2041,0,building construction,2012,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
38,5,project engineer,project engineer,cbg building company,7/1/14,2/1/17,FALSE,2041,946,-2041,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
38,3,project executive,project executive,cbg building company,2/1/20,6/1/20,FALSE,121,121,1095,building construction,2012,male,8,8_ProjectManagementRoute,21,21_Executive_Owner_President,FALSE,,
38,2,project executive,project executive,harkins builders inc,6/1/20,10/1/22,FALSE,852,852,0,building construction,2012,male,8,8_ProjectManagementRoute,21,21_Executive_Owner_President,FALSE,,
38,1,vice president,vice president,harkins builders inc,10/1/22,7/17/25,TRUE,,1020,0,building construction,2012,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
39,6,assistant floor manager  metal worker,assistant floor manager  metal worker,munns manufacturing,9/1/07,5/1/10,FALSE,973,973,,building construction,2012,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
39,5,rodmanlaborer,rodmanlaborer,balfour beatty construction,5/1/10,8/1/10,FALSE,365,92,0,building construction,2012,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
39,4,project engineer,project engineer,community housing partners,5/1/11,6/1/15,FALSE,1492,1492,273,building construction,2012,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
39,3,superintendent i,superintendent i,avalonbay communities,6/1/15,4/1/17,FALSE,670,670,0,building construction,2012,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
39,2,assistant project manager,assistant project manager,cbp constructors,4/1/17,1/1/18,FALSE,275,275,0,building construction,2012,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
39,1,estimator,estimator,st john properties inc,1/1/18,7/17/25,TRUE,851,2754,0,building construction,2012,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
39,7,naval officer,naval officer,us navy reserve,5/1/20,7/17/25,TRUE,365,1903,-1903,building construction,2012,male,19,19_Military,27,27_Military,FALSE,,
39,8,town council member,town council member,town of hampstead maryland usa,5/1/21,7/17/25,TRUE,,1538,-1538,building construction,2012,male,23,23_Others,28,28_Others,FALSE,,
40,11,sergeant  aav repair technician,sergeant  aav repair technician,united states marine corps,8/1/03,8/1/07,FALSE,2465,1461,,building construction,2011,male,19,19_Military,27,27_Military,FALSE,,
40,10,project intern,project intern,hess construction  engineering services,5/1/10,8/1/10,FALSE,396,92,1004,building construction,2011,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,FALSE,,
40,9,project engineer,project engineer,dpr construction,6/1/11,3/1/12,FALSE,274,274,304,building construction,2011,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
40,8,associate consultant,associate consultant,independent,3/1/12,9/1/13,FALSE,579,549,0,building construction,2011,male,17,17_Consultant,25,25_Consultant,FALSE,,
40,7,consultant,consultant,independent,10/1/13,11/1/13,FALSE,31,31,30,building construction,2011,male,17,17_Consultant,25,25_Consultant,FALSE,,
40,6,project manager,project manager,cbre healthcare,11/1/13,6/1/15,FALSE,577,577,0,building construction,2011,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
40,5,senior project manager,senior project manager,cbre healthcare,6/1/15,3/1/18,FALSE,1035,1004,0,building construction,2011,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
40,4,director project management,director project management,cbre healthcare,4/1/18,8/1/21,FALSE,1249,1218,31,building construction,2011,male,8,8_ProjectManagementRoute,23,23_Director,FALSE,,
40,3,midatlantic director of healthcare strategy,midatlantic director of healthcare strategy,vhb,9/1/21,4/1/22,FALSE,212,212,31,building construction,2011,male,15,15_OtherDirectors,23,23_Director,FALSE,,
